sample,time_s,rpm,crank_phase_deg,cylinder,bank
393066,8.913061224,8261.973,504.043610,8,B
393131,8.914535147,8258.269,577.092041,4,A
393195,8.915986395,8254.628,648.984680,9,B
393259,8.917437642,8250.988,0.845597,0,A
393323,8.918888889,8247.350,72.674843,5,B
393387,8.920340136,8243.715,144.472443,1,A
393451,8.921791383,8240.086,216.238403,6,B
393516,8.923265306,8236.398,289.093353,2,A
393580,8.924716553,8232.771,360.795593,7,B
393644,8.926167800,8229.150,432.466309,3,A
393708,8.927619048,8225.528,504.105469,8,B
393773,8.929092971,8221.853,576.831726,4,A
393837,8.930544218,8218.238,648.407410,9,B
393902,8.932018141,8214.568,1.069228,0,A
393966,8.933469388,8210.958,72.581482,5,B
394030,8.934920635,8207.353,144.062317,1,A
394095,8.936394558,8203.691,216.627899,6,B
394159,8.937845805,8200.088,288.045471,2,A
394224,8.939319728,8196.435,360.546875,7,B
394289,8.940793651,8192.780,433.015930,3,A
394353,8.942244898,8189.188,504.338531,8,B
394418,8.943718821,8185.541,576.743530,4,A
394482,8.945170068,8181.952,648.003174,9,B
394547,8.946643991,8178.312,0.344199,0,A
394612,8.948117914,8174.672,72.653061,5,B
394677,8.949591837,8171.037,144.929764,1,A
394741,8.951043084,8167.459,216.063110,6,B
394806,8.952517007,8163.831,288.276031,2,A
394871,8.953990930,8160.202,360.456879,7,B
394936,8.955464853,8156.576,432.605652,3,A
395001,8.956938776,8152.956,504.722382,8,B
395066,8.958412698,8149.335,576.807129,4,A
395131,8.959886621,8145.721,648.859863,9,B
395196,8.961360544,8142.106,0.880597,0,A
395261,8.962834467,8138.497,72.869415,5,B
395326,8.964308390,8134.888,144.826309,1,A
395391,8.965782313,8131.284,216.751312,6,B
395456,8.967256236,8127.681,288.644470,2,A
395521,8.968730159,8124.083,360.505737,7,B
395586,8.970204082,8120.485,432.335236,3,A
395651,8.971678005,8116.893,504.132904,8,B
395717,8.973174603,8113.246,577.002686,4,A
395782,8.974648526,8109.659,648.736389,9,B
395847,8.976122449,8106.072,0.438337,0,A
395912,8.977596372,8102.492,72.108620,5,B
395978,8.979092971,8098.858,144.849121,1,A
396043,8.980566893,8095.281,216.455597,6,B
396108,8.982040816,8091.708,288.030457,2,A
396174,8.983537415,8088.080,360.674164,7,B
396239,8.985011338,8084.514,432.185394,3,A
396305,8.986507937,8080.893,504.764526,8,B
396370,8.987981859,8077.332,576.212219,4,A
396436,8.989478458,8073.718,648.726868,9,B
396501,8.990952381,8070.160,0.111116,0,A
396567,8.992448980,8066.553,72.561417,5,B
396633,8.993945578,8062.948,144.979324,1,A
396698,8.995419501,8059.399,216.268372,6,B
396764,8.996916100,8055.801,288.622070,2,A
396830,8.998412698,8052.203,360.943481,7,B
396895,8.999886621,8048.665,432.137543,3,A
396961,9.001383220,8045.075,504.394897,8,B
397027,9.002879819,8041.485,576.620056,4,A
397093,9.004376417,8037.901,648.812927,9,B
397159,9.005873016,8034.321,0.973705,0,A
397224,9.007346939,8030.795,72.009689,5,B
397290,9.008843537,8027.220,144.106644,1,A
397356,9.010340136,8023.647,216.171524,6,B
397422,9.011836735,8020.076,288.204315,2,A
397488,9.013333333,8016.510,360.205078,7,B
397554,9.014829932,8012.947,432.173798,3,A
397620,9.016326531,8009.384,504.110565,8,B
397686,9.017823129,8005.827,576.015320,4,A
397753,9.019342404,8002.218,648.976929,9,B
397819,9.020839002,7998.667,0.817395,0,A
397885,9.022335601,7995.116,72.625977,5,B
397951,9.023832200,7991.570,144.402695,1,A
398017,9.025328798,7988.028,216.147598,6,B
398084,9.026848073,7984.435,288.946991,2,A
398150,9.028344671,7980.896,360.627838,7,B
398216,9.029841270,7977.363,432.276947,3,A
398283,9.031360544,7973.779,504.979187,8,B
398349,9.032857143,7970.251,576.564392,4,A
398415,9.034353741,7966.726,648.117920,9,B
398482,9.035873016,7963.150,0.723221,0,A
398548,9.037369615,7959.632,72.213020,5,B
398615,9.038888889,7956.062,144.753693,1,A
398681,9.040385488,7952.551,216.179886,6,B
398748,9.041904762,7948.988,288.656036,2,A
398814,9.043401361,7945.479,360.018707,7,B
398881,9.044920635,7941.922,432.430420,3,A
398948,9.046439909,7938.369,504.809753,8,B
399014,9.047936508,7934.872,576.077148,4,A
399081,9.049455782,7931.324,648.392212,9,B
399148,9.050975057,7927.780,0.674955,0,A
399215,9.052494331,7924.240,72.925407,5,B
399281,9.053990930,7920.752,144.065948,1,A
399348,9.055510204,7917.218,216.252380,6,B
399415,9.057029478,7913.686,288.406616,2,A
399482,9.058548753,7910.157,360.528656,7,B
399549,9.060068027,7906.632,432.618530,3,A
399616,9.061587302,7903.109,504.676300,8,B
399683,9.063106576,7899.590,576.701965,4,A
399750,9.064625850,7896.074,648.695557,9,B
399817,9.066145125,7892.561,0.657118,0,A
399884,9.067664399,7889.051,72.586670,5,B
399951,9.069183673,7885.544,144.484238,1,A
400018,9.070702948,7882.041,216.349854,6,B
400085,9.072222222,7878.540,288.183533,2,A
400153,9.073764172,7874.990,361.056763,7,B
400220,9.075283447,7871.497,432.826233,3,A
400287,9.076802721,7868.006,504.563843,8,B
400354,9.078321995,7864.516,576.269653,4,A
400422,9.079863946,7860.980,649.013184,9,B
400489,9.081383220,7857.500,0.655001,0,A
400556,9.082902494,7854.020,72.265083,5,B
400624,9.084444444,7850.494,144.911560,1,A
400691,9.085963719,7847.022,216.457825,6,B
400759,9.087505669,7843.501,289.039581,2,A
400826,9.089024943,7840.036,360.522125,7,B
400894,9.090566893,7836.521,433.039276,3,A
400961,9.092086168,7833.062,504.458221,8,B
401029,9.093628118,7829.554,576.910889,4,A
401096,9.095147392,7826.102,648.266357,9,B
401164,9.096689342,7822.601,0.654678,0,A
401232,9.098231293,7819.102,73.010612,5,B
401299,9.099750567,7815.660,144.270859,1,A
401367,9.101292517,7812.168,216.562607,6,B
401435,9.102834467,7808.680,288.822083,2,A
401503,9.104376417,7805.194,361.049286,7,B
401570,9.105895692,7801.765,432.182800,3,A
401638,9.107437642,7798.286,504.346069,8,B
401706,9.108979592,7794.813,576.477173,4,A
401774,9.110521542,7791.341,648.576172,9,B
401842,9.112063492,7787.873,0.643036,0,A
401910,9.113605442,7784.408,72.677841,5,B
401978,9.115147392,7780.946,144.680603,1,A
402046,9.116689342,7777.487,216.651352,6,B
402114,9.118231293,7774.034,288.590118,2,A
402182,9.119773243,7770.583,360.496948,7,B
402250,9.121315193,7767.134,432.371857,3,A
402318,9.122857143,7763.688,504.214874,8,B
402386,9.124399093,7760.247,576.026062,4,A
402455,9.125963719,7756.757,648.860718,9,B
402523,9.127505669,7753.324,0.607802,0,A
402591,9.129047619,7749.892,72.323120,5,B
402659,9.130589569,7746.464,144.006699,1,A
402728,9.132154195,7742.987,216.712051,6,B
402796,9.133696145,7739.566,288.331787,2,A
402865,9.135260771,7736.099,360.972443,7,B
402933,9.136802721,7732.683,432.528473,3,A
403001,9.138344671,7729.271,504.052917,8,B
403070,9.139909297,7725.813,576.596985,4,A
403138,9.141451247,7722.411,648.057922,9,B
403207,9.143015873,7718.958,0.537558,0,A
403276,9.144580499,7715.510,72.984825,5,B
403344,9.146122449,7712.117,144.350479,1,A
403413,9.147687075,7708.676,216.733551,6,B
403481,9.149229025,7705.287,288.036011,2,A
403550,9.150793651,7701.853,360.355011,7,B
403619,9.152358277,7698.423,432.641785,3,A
403688,9.153922902,7694.995,504.896362,8,B
403756,9.155464853,7691.621,576.072327,4,A
403825,9.157029478,7688.203,648.263123,9,B
403894,9.158594104,7684.786,0.421778,0,A
403963,9.160158730,7681.371,72.548401,5,B
404032,9.161723356,7677.963,144.643005,1,A
404101,9.163287982,7674.556,216.705612,6,B
404170,9.164852608,7671.154,288.736267,2,A
404239,9.166417234,7667.754,360.734985,7,B
404308,9.167981859,7664.358,432.701813,3,A
404377,9.169546485,7660.967,504.636780,8,B
404446,9.171111111,7657.578,576.539917,4,A
404515,9.172675737,7654.192,648.411255,9,B
404584,9.174240363,7650.812,0.250849,0,A
404653,9.175804989,7647.433,72.058708,5,B
404723,9.177392290,7644.010,144.874863,1,A
404792,9.178956916,7640.639,216.618912,6,B
404861,9.180521542,7637.271,288.331329,2,A
404930,9.182086168,7633.908,360.012115,7,B
405000,9.183673469,7630.498,432.699554,3,A
405069,9.185238095,7627.142,504.316803,8,B
405139,9.186825397,7623.740,576.939819,4,A
405208,9.188390023,7620.391,648.493652,9,B
405277,9.189954649,7617.044,0.016100,0,A
405347,9.191541950,7613.654,72.542999,5,B
405416,9.193106576,7610.314,144.002213,1,A
405486,9.194693878,7606.932,216.465057,6,B
405556,9.196281179,7603.550,288.895691,2,A
405625,9.197845805,7600.223,360.260101,7,B
405695,9.199433107,7596.850,432.626892,3,A
405765,9.201020408,7593.481,504.961578,8,B
405834,9.202585034,7590.164,576.231506,4,A
405904,9.204172336,7586.802,648.502563,9,B
405974,9.205759637,7583.443,0.741589,0,A
406044,9.207346939,7580.089,72.948662,5,B
406113,9.208911565,7576.786,144.092957,1,A
406183,9.210498866,7573.440,216.236664,6,B
406253,9.212086168,7570.098,288.348511,2,A
406323,9.213673469,7566.757,360.428558,7,B
406393,9.215260771,7563.421,432.476776,3,A
406463,9.216848073,7560.088,504.493256,8,B
406533,9.218435374,7556.761,576.478027,4,A
406603,9.220022676,7553.437,648.431152,9,B
406673,9.221609977,7550.115,0.352564,0,A
406743,9.223197279,7546.798,72.242393,5,B
406813,9.224784580,7543.483,144.100647,1,A
406884,9.226394558,7540.127,216.953232,6,B
406954,9.227981859,7536.821,288.747986,2,A
407024,9.229569161,7533.518,360.511292,7,B
407094,9.231156463,7530.220,432.243134,3,A
407165,9.232766440,7526.879,504.967651,8,B
407235,9.234353741,7523.586,576.636292,4,A
407305,9.235941043,7520.300,648.273621,9,B
407376,9.237551020,7516.969,0.902397,0,A
407446,9.239138322,7513.688,72.476738,5,B
407516,9.240725624,7510.414,144.019852,1,A
407587,9.242335601,7507.095,216.553162,6,B
407657,9.243922902,7503.826,288.033508,2,A
407728,9.245532880,7500.515,360.503235,7,B
407799,9.247142857,7497.208,432.940979,3,A
407869,9.248730159,7493.951,504.327209,8,B
407940,9.250340136,7490.650,576.701599,4,A
408010,9.251927438,7487.401,648.025452,9,B
408081,9.253537415,7484.110,0.336587,0,A
408152,9.255147392,7480.823,72.615959,5,B
408223,9.256757370,7477.537,144.863586,1,A
408293,9.258344671,7474.304,216.062607,6,B
408364,9.259954649,7471.028,288.247314,2,A
408435,9.261564626,7467.755,360.400391,7,B
408506,9.263174603,7464.485,432.521881,3,A
408577,9.264784580,7461.221,504.611816,8,B
408648,9.266394558,7457.961,576.670227,4,A
408719,9.268004535,7454.705,648.697144,9,B
408790,9.269614512,7451.452,0.692657,0,A
408861,9.271224490,7448.204,72.656754,5,B
408932,9.272834467,7444.958,144.589478,1,A
409003,9.274444444,7441.717,216.490891,6,B
409074,9.276054422,7438.480,288.361023,2,A
409145,9.277664399,7435.248,360.199890,7,B
409216,9.279274376,7432.019,432.007538,3,A
409288,9.280907029,7428.748,504.794739,8,B
409359,9.282517007,7425.526,576.539673,4,A
409430,9.284126984,7422.309,648.253479,9,B
409502,9.285759637,7419.051,0.945629,0,A
409573,9.287369615,7415.842,72.596931,5,B
409644,9.288979592,7412.638,144.217255,1,A
409716,9.290612245,7409.391,216.814728,6,B
409787,9.292222222,7406.195,288.372772,2,A
409859,9.293854875,7402.957,360.907166,7,B
409930,9.295464853,7399.768,432.403107,3,A
410002,9.297097506,7396.538,504.874573,8,B
410073,9.298707483,7393.357,576.308533,4,A
410145,9.300340136,7390.136,648.717224,9,B
410216,9.301950113,7386.961,0.089394,0,A
410288,9.303582766,7383.748,72.435509,5,B
410360,9.305215420,7380.539,144.750168,1,A
410431,9.306825397,7377.378,216.029694,6,B
410503,9.308458050,7374.177,288.281982,2,A
410575,9.310090703,7370.980,360.502960,7,B
410647,9.311723356,7367.787,432.692627,3,A
410719,9.313356009,7364.599,504.851044,8,B
410791,9.314988662,7361.414,576.978210,4,A
410862,9.316598639,7358.279,648.073120,9,B
410934,9.318231293,7355.103,0.138468,0,A
411006,9.319863946,7351.931,72.172699,5,B
411078,9.321496599,7348.763,144.175888,1,A
411150,9.323129252,7345.599,216.148056,6,B
411222,9.324761905,7342.439,288.089264,2,A
411295,9.326417234,7339.242,360.998077,7,B
411367,9.328049887,7336.091,432.877045,3,A
411439,9.329682540,7332.945,504.725159,8,B
411511,9.331315193,7329.801,576.542480,4,A
411583,9.332947846,7326.664,648.329041,9,B
411655,9.334580499,7323.529,0.084845,0,A
411728,9.336235828,7320.356,72.805962,5,B
411800,9.337868481,7317.230,144.500046,1,A
411872,9.339501134,7314.109,216.163544,6,B
411945,9.341156463,7310.950,288.791168,2,A
412017,9.342789116,7307.837,360.393158,7,B
412090,9.344444444,7304.685,432.958527,3,A
412162,9.346077098,7301.581,504.499207,8,B
412234,9.347709751,7298.481,576.009460,4,A
412307,9.349365079,7295.342,648.481995,9,B
412380,9.351020408,7292.208,0.923353,0,A
412452,9.352653061,7289.120,72.341888,5,B
412525,9.354308390,7285.996,144.721497,1,A
412597,9.355941043,7282.917,216.079224,6,B
412670,9.357596372,7279.800,288.397278,2,A
412743,9.359251701,7276.688,360.684387,7,B
412816,9.360907029,7273.581,432.940582,3,A
412888,9.362539683,7270.520,504.176788,8,B
412961,9.364195011,7267.420,576.371765,4,A
413034,9.365850340,7264.325,648.536011,9,B
413107,9.367505669,7261.234,0.669537,0,A
413180,9.369160998,7258.150,72.772392,5,B
413253,9.370816327,7255.068,144.844620,1,A
413326,9.372471655,7251.991,216.886261,6,B
413399,9.374126984,7248.918,288.897369,2,A
413472,9.375782313,7245.852,360.877991,7,B
413545,9.377437642,7242.787,432.828156,3,A
413618,9.379092971,7239.728,504.747925,8,B
413691,9.380748299,7236.673,576.637329,4,A
413764,9.382403628,7233.624,648.496399,9,B
413837,9.384058957,7230.578,0.325225,0,A
413910,9.385714286,7227.536,72.123817,5,B
413984,9.387392290,7224.459,144.875153,1,A
414057,9.389047619,7221.427,216.613007,6,B
414130,9.390702948,7218.399,288.320801,2,A
414204,9.392380952,7215.335,360.980194,7,B
414277,9.394036281,7212.317,432.627502,3,A
414350,9.395691610,7209.303,504.244873,8,B
414424,9.397369615,7206.253,576.812744,4,A
414497,9.399024943,7203.248,648.369934,9,B
414571,9.400702948,7200.208,0.876913,0,A
414644,9.402358277,7197.212,72.374092,5,B
414718,9.404036281,7194.179,144.820328,1,A
414791,9.405691610,7191.194,216.257690,6,B
414865,9.407369615,7188.170,288.643402,2,A
414938,9.409024943,7185.193,360.021118,7,B
415012,9.410702948,7182.181,432.346466,3,A
415086,9.412380952,7179.171,504.641510,8,B
415160,9.414058957,7176.168,576.906250,4,A
415233,9.415714286,7173.209,648.164856,9,B
415307,9.417392290,7170.214,0.369659,0,A
415381,9.419070295,7167.226,72.544327,5,B
415455,9.420748299,7164.240,144.688904,1,A
415529,9.422426304,7161.261,216.803467,6,B
415603,9.424104308,7158.284,288.888062,2,A
415677,9.425782313,7155.315,360.942688,7,B
415751,9.427460317,7152.348,432.967468,3,A
415825,9.429138322,7149.388,504.962402,8,B
415899,9.430816327,7146.431,576.927551,4,A
415973,9.432494331,7143.480,648.862915,9,B
416047,9.434172336,7140.533,0.768642,0,A
416121,9.435850340,7137.592,72.644707,5,B
416195,9.437528345,7134.654,144.491180,1,A
416269,9.439206349,7131.722,216.308105,6,B
416343,9.440884354,7128.794,288.095520,2,A
416418,9.442585034,7125.833,360.823029,7,B
416492,9.444263039,7122.914,432.551208,3,A
416566,9.445941043,7120.001,504.250031,8,B
416641,9.447641723,7117.055,576.887878,4,A
416715,9.449319728,7114.151,648.527771,9,B
416789,9.450997732,7111.253,0.138420,0,A
416864,9.452698413,7108.320,72.687057,5,B
416938,9.454376417,7105.432,144.239090,1,A
417013,9.456077098,7102.510,216.728378,6,B
417087,9.457755102,7099.631,288.221954,2,A
417162,9.459455782,7096.719,360.652100,7,B
417236,9.461133787,7093.849,432.087402,3,A
417311,9.462834467,7090.947,504.458618,8,B
417386,9.464535147,7088.050,576.800232,4,A
417460,9.466213152,7085.196,648.148376,9,B
417535,9.467913832,7082.309,0.431336,0,A
417610,9.469614512,7079.425,72.684883,5,B
417685,9.471315193,7076.549,144.909042,1,A
417759,9.472993197,7073.715,216.141464,6,B
417834,9.474693878,7070.848,288.307404,2,A
417909,9.476394558,7067.985,360.444122,7,B
417984,9.478095238,7065.129,432.551636,3,A
418059,9.479795918,7062.278,504.630035,8,B
418134,9.481496599,7059.430,576.679382,4,A
418209,9.483197279,7056.589,648.699707,9,B
418284,9.484897959,7053.753,0.691020,0,A
418359,9.486598639,7050.921,72.653442,5,B
418434,9.488299320,7048.095,144.587006,1,A
418509,9.490000000,7045.274,216.491745,6,B
418584,9.491700680,7042.458,288.367737,2,A
418659,9.493401361,7039.647,360.215027,7,B
418734,9.495102041,7036.842,432.033661,3,A
418810,9.496825397,7034.005,504.780701,8,B
418885,9.498526077,7031.210,576.541809,4,A
418960,9.500226757,7028.419,648.274414,9,B
419036,9.501950113,7025.598,0.934434,0,A
419111,9.503650794,7022.819,72.609840,5,B
419186,9.505351474,7020.046,144.256912,1,A
419262,9.507074830,7017.240,216.830429,6,B
419337,9.508775510,7014.476,288.420624,2,A
419413,9.510498866,7011.681,360.936615,7,B
419488,9.512199546,7008.929,432.470154,3,A
419564,9.513922902,7006.144,504.928833,8,B
419639,9.515623583,7003.401,576.405884,4,A
419715,9.517346939,7000.628,648.807495,9,B
419790,9.519047619,6997.896,0.228354,0,A
419866,9.520770975,6995.134,72.573082,5,B
419942,9.522494331,6992.377,144.889267,1,A
420017,9.524195011,6989.662,216.226013,6,B
420093,9.525918367,6986.916,288.485687,2,A
420169,9.527641723,6984.175,360.716980,7,B
420245,9.529365079,6981.439,432.919952,3,A
420320,9.531065760,6978.745,504.145203,8,B
420396,9.532789116,6976.021,576.292114,4,A
420472,9.534512472,6973.302,648.410828,9,B
420548,9.536235828,6970.589,0.501532,0,A
420624,9.537959184,6967.881,72.564178,5,B
420700,9.539682540,6965.179,144.598862,1,A
420776,9.541405896,6962.483,216.605637,6,B
420852,9.543129252,6959.792,288.584534,2,A
420928,9.544852608,6957.106,360.535675,7,B
421004,9.546575964,6954.426,432.459045,3,A
421080,9.548299320,6951.751,504.354736,8,B
421156,9.550022676,6949.082,576.222839,4,A
421232,9.551746032,6946.419,648.063293,9,B
421309,9.553492063,6943.728,0.821043,0,A
421385,9.555215420,6941.075,72.606232,5,B
421461,9.556938776,6938.429,144.364029,1,A
421537,9.558662132,6935.789,216.094498,6,B
421614,9.560408163,6933.119,288.740997,2,A
421690,9.562131519,6930.490,360.416595,7,B
421766,9.563854875,6927.867,432.065063,3,A
421843,9.565600907,6925.214,504.628662,8,B
421919,9.567324263,6922.603,576.222656,4,A
421996,9.569070295,6919.963,648.731140,9,B
422072,9.570793651,6917.362,0.270869,0,A
422149,9.572539683,6914.734,72.724525,5,B
422225,9.574263039,6912.146,144.210251,1,A
422302,9.576009070,6909.529,216.609299,6,B
422378,9.577732426,6906.951,288.041260,2,A
422455,9.579478458,6904.346,360.385956,7,B
422532,9.581224490,6901.747,432.703400,3,A
422608,9.582947846,6899.187,504.054993,8,B
422685,9.584693878,6896.600,576.318481,4,A
422762,9.586439909,6894.018,648.554810,9,B
422839,9.588185941,6891.442,0.764212,0,A
422915,9.589909297,6888.906,72.009377,5,B
422992,9.591655329,6886.342,144.165253,1,A
423069,9.593401361,6883.786,216.294327,6,B
423146,9.595147392,6881.234,288.396637,2,A
423223,9.596893424,6878.688,360.472229,7,B
423300,9.598639456,6876.149,432.521210,3,A
423377,9.600385488,6873.615,504.543579,8,B
423454,9.602131519,6871.088,576.539490,4,A
423531,9.603877551,6868.566,648.508911,9,B
423608,9.605623583,6866.053,0.451999,0,A
423685,9.607369615,6863.543,72.368752,5,B
423762,9.609115646,6861.041,144.259247,1,A
423839,9.610861678,6858.543,216.123566,6,B
423917,9.612630385,6856.020,288.894562,2,A
423994,9.614376417,6853.537,360.706329,7,B
424071,9.616122449,6851.059,432.492157,3,A
424148,9.617868481,6848.587,504.252014,8,B
424226,9.619637188,6846.088,576.917480,4,A
424303,9.621383220,6843.629,648.625366,9,B
424380,9.623129252,6841.177,0.307499,0,A
